surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,cp_data,outcome
0,1,528996,38.6,48.0,16.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,5.0,1.0,,42.0,6.6,2.0,5.0,0,0,1,0.0
1,1,530526,37.9,52.0,12.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,5.3,2.0,0.0,44.0,7.0,2.0,5.0,1,3111,1,0.0
1,1,526639,38.6,64.0,14.0,3.0,,1.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,35.0,5.9,0.0,3.4,1,2208,1,0.0
1,1,529528,37.8,66.0,12.0,3.0,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,36.0,6.6,2.0,3.0,1,3115,1,0.0
1,1,527365,38.1,80.0,80.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,54.0,4.0,1.0,4.3,1,7209,1,2.0
1,1,532110,38.1,52.0,88.0,3.0,2.0,4.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,53.0,71.0,0.0,1.0,1,2205,0,0.0
0,1,534788,37.6,52.0,16.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,3.0,,57.0,62.0,2.0,1.0,0,5400,1,0.0
1,1,535137,39.3,164.0,84.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,57.0,85.0,1.0,2.0,1,3205,0,1.0
1,1,529703,37.1,60.0,12.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,5.3,3.0,,41.0,6.0,2.0,5.3,1,3025,1,0.0
0,1,5290409,38.5,52.0,24.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,5.5,1.0,,47.0,7.2,2.0,2.3,0,3111,0,0.0
1,1,534115,38.0,104.0,30.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,,1.0,66.0,60.0,1.0,1.0,1,2208,1,1.0
1,1,529642,38.5,42.0,24.0,3.0,2.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,4.4,0.0,1.0,26.0,6.7,2.0,4.7,1,3205,1,2.0
1,1,533847,38.5,60.0,80.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,47.0,70.0,1.0,2.0,1,5205,1,0.0
1,1,529493,38.2,86.0,18.0,1.0,2.0,2.0,1.0,4.0,0.0,3.0,0.0,1.0,4.5,0.0,0.0,57.0,8.6,2.0,2.6,1,5400,0,2.0
0,1,529849,38.9,72.0,44.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,6.5,0.0,0.0,54.0,7.5,2.0,2.5,1,2124,0,0.0
1,1,535338,38.5,129.0,48.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,,,57.0,66.0,,2.0,1,2208,0,0.0
1,1,534130,38.2,64.0,16.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,,1.0,2.0,1.0,37.0,56.0,2.0,2.0,0,2124,0,0.0
1,1,529461,37.6,96.0,24.0,3.0,2.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,57.0,8.1,1.0,4.5,1,3205,0,2.0
0,1,5288249,37.8,48.0,9.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,6.5,2.0,1.0,49.0,6.0,2.0,3.6,1,2209,0,0.0
1,1,535407,37.1,96.0,48.0,0.0,2.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,60.0,89.0,1.0,2.0,1,2205,1,2.0
1,1,529493,37.1,72.0,20.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,5.3,0.0,1.0,50.0,7.5,1.0,2.6,1,3111,1,2.0
1,1,534519,38.6,88.0,24.0,3.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,7.0,1.0,0.0,55.0,7.5,0.0,1.0,1,5400,0,1.0
1,1,534784,38.5,96.0,40.0,3.0,2.0,2.0,1.0,,0.0,2.0,0.0,1.0,1.0,,1.0,55.0,75.0,1.0,2.0,1,3205,0,1.0
0,1,529424,38.5,92.0,28.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,7.0,1.0,,44.0,7.5,2.0,5.0,0,0,1,0.0
1,1,528890,38.1,132.0,24.0,0.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,1.0,2.0,57.0,8.1,1.0,2.0,1,7111,0,1.0
1,1,528800,38.0,48.0,16.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,,,46.0,6.1,1.0,4.5,1,1400,0,1.0
1,1,528299,39.4,64.0,36.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,5.0,2.0,1.0,39.0,6.2,2.0,5.3,1,2112,1,0.0
1,1,529424,37.9,64.0,40.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,41.0,6.5,2.0,3.6,1,2124,0,0.0
1,0,530034,39.0,120.0,40.0,3.0,2.0,5.0,0.0,4.0,0.0,3.0,2.0,1.0,4.0,0.0,0.0,67.0,8.1,0.0,2.6,1,8400,1,2.0
0,1,535381,37.1,84.0,20.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,75.0,81.0,,1.0,1,1400,0,1.0
1,1,528570,37.5,48.0,28.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,3.5,0.0,0.0,33.0,6.0,2.0,3.6,1,3205,0,0.0
1,0,530001,36.4,129.0,28.0,3.0,2.0,5.0,0.0,5.0,2.0,1.0,1.0,1.0,1.5,2.0,2.0,47.0,7.6,1.0,4.4,1,4300,0,2.0
1,1,529849,38.5,48.0,12.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.5,0.0,1.0,42.0,4.5,0.0,7.0,0,2124,1,0.0
1,1,534787,37.8,48.0,20.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,5.3,2.0,1.0,45.0,75.0,1.0,1.0,1,5400,1,0.0
1,1,529272,40.3,114.0,36.0,2.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,5.0,,1.0,57.0,8.0,1.0,4.5,1,2124,0,0.0
1,1,529685,38.2,60.0,40.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,35.0,6.5,2.0,5.0,1,31110,1,0.0
1,1,5290482,39.2,88.0,24.0,3.0,2.0,1.0,0.0,5.0,2.0,2.0,0.0,1.0,4.5,0.0,0.0,50.0,6.6,1.0,4.1,1,31110,1,0.0
0,1,530002,38.6,48.0,24.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,,43.0,53.0,2.0,2.0,0,0,0,0.0
1,1,528668,38.3,52.0,16.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,7.0,2.0,3.0,42.0,7.0,2.0,1.0,0,3111,0,0.0
1,1,529764,37.8,44.0,12.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,1.0,,39.0,6.5,0.0,2.9,0,31110,1,0.0
1,1,527463,37.5,96.0,24.0,0.0,2.0,5.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,,1.0,69.0,8.9,1.0,3.9,1,2205,0,0.0
0,1,530478,38.6,96.0,30.0,0.0,2.0,2.0,1.0,,0.0,2.0,2.0,0.0,2.6,0.0,0.0,46.0,6.6,0.0,1.0,0,31110,1,0.0
0,1,529183,38.3,52.0,24.0,3.0,2.0,1.0,0.0,,0.0,1.0,0.0,1.0,5.0,2.0,,47.0,8.2,2.0,3.0,0,400,1,0.0
1,1,528548,38.1,108.0,36.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,4.4,0.0,0.0,60.0,6.0,1.0,3.6,1,2300,0,2.0
1,1,528523,38.0,44.0,9.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,35.0,6.7,,3.6,1,2208,1,0.0
1,1,528800,39.1,96.0,40.0,0.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,74.0,6.6,0.0,1.4,1,2209,0,2.0
1,0,529172,38.4,164.0,24.0,3.0,2.0,4.0,1.0,4.0,2.0,2.0,0.0,1.0,4.5,3.0,,73.0,7.4,1.0,4.5,1,2305,1,2.0
1,1,529386,37.5,42.0,32.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,5.5,0.0,1.0,38.0,7.0,0.0,2.8,1,2208,0,2.0
1,1,530101,39.5,124.0,51.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,1.0,2.0,7.0,0.0,1.0,43.0,7.2,0.0,2.3,1,4205,0,0.0
1,1,529493,38.0,84.0,36.0,3.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,7.0,1.0,1.0,47.0,7.0,2.0,3.9,1,2208,0,2.0
1,1,527709,36.5,108.0,24.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,,1.0,7.0,0.0,1.0,58.0,7.6,1.0,5.3,1,2208,0,0.0
1,1,530334,38.3,40.0,23.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.5,0.0,0.0,39.0,8.5,2.0,5.0,1,31110,1,0.0
0,1,529172,38.0,52.0,24.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,48.0,8.5,0.0,2.3,1,2113,0,0.0
1,1,529461,38.9,80.0,40.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,4.4,2.0,0.0,63.0,7.2,1.0,4.8,1,3205,0,1.0
1,1,533983,38.7,60.0,32.0,0.0,2.0,3.0,1.0,5.0,0.0,3.0,1.0,0.0,2.0,,,53.0,64.0,1.0,2.0,1,3205,0,1.0
1,1,529483,38.4,40.0,24.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5.5,0.0,1.0,37.0,6.4,2.0,6.2,1,2206,1,2.0
1,1,529667,39.3,64.0,36.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,7.0,0.0,1.0,44.0,7.5,1.0,6.6,1,2208,0,0.0
1,0,5290409,39.0,128.0,36.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,7.0,,,53.0,5.5,1.0,5.3,1,2208,1,2.0
1,1,535130,38.5,88.0,30.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,,0.0,48.0,66.0,1.0,2.0,1,2205,0,1.0
1,1,534092,39.1,100.0,51.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,51.0,5.5,0.0,1.0,1,2113,1,0.0
1,1,528570,38.3,88.0,36.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,,0.0,48.0,7.5,1.0,3.6,1,9400,1,0.0
0,1,529663,37.5,52.0,16.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,5.5,1.0,2.0,57.0,8.1,0.0,7.2,0,0,1,0.0
0,1,529663,38.0,48.0,16.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,5.3,2.0,,49.0,6.0,0.0,3.9,0,5000,1,0.0
1,1,528548,39.0,64.0,30.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,,0.0,47.0,7.0,1.0,3.6,1,2124,1,0.0
1,1,528151,38.3,66.0,18.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,1.0,54.0,7.5,0.0,1.6,1,2112,0,0.0
1,1,529729,37.2,40.0,12.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.5,0.0,1.0,57.0,7.0,1.0,4.3,1,2209,1,0.0
1,1,529183,38.0,36.0,20.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,5.0,,3.0,49.0,8.0,2.0,10.0,0,3111,1,0.0
1,0,529642,38.3,40.0,36.0,3.0,2.0,,0.0,4.0,0.0,3.0,2.0,1.0,4.5,2.0,1.0,47.0,6.5,1.0,4.1,1,2209,1,2.0
1,1,530526,38.5,184.0,84.0,0.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,7.0,0.0,1.0,60.0,6.5,1.0,3.4,1,7111,1,2.0
0,1,528247,38.4,54.0,24.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,7.0,1.0,2.0,43.0,7.5,2.0,1.3,0,0,1,0.0
1,1,535031,39.1,96.0,24.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,71.0,7.2,1.0,2.6,1,3209,0,0.0
0,0,530254,40.3,114.0,36.0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,6.5,2.0,1.0,72.0,8.1,1.0,4.3,1,8400,1,2.0
1,1,535043,39.3,100.0,51.0,3.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,,1.0,66.0,13.0,,2.0,1,2113,0,1.0
0,1,527544,35.4,140.0,36.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,6.5,,0.0,57.0,8.5,2.0,2.0,1,1400,0,2.0
1,1,534073,38.3,90.0,40.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,,75.0,55.0,0.0,2.0,0,2209,0,1.0
1,1,534183,38.3,88.0,12.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,48.0,60.0,2.0,2.0,1,2124,0,0.0
0,1,530334,38.6,44.0,16.0,3.0,,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.5,0.0,1.0,33.0,6.6,1.0,3.3,0,2209,1,0.0
1,1,527883,38.3,132.0,18.0,,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,6.2,0.0,1.0,48.0,7.2,,5.2,1,2112,0,0.0
1,1,529172,38.9,56.0,40.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,7.5,,,47.0,7.2,2.0,2.5,0,8300,0,0.0
0,1,529172,38.2,56.0,40.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,7.0,1.0,,47.0,7.5,2.0,2.1,0,8300,1,0.0
0,1,5299629,38.6,52.0,40.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,7.2,1.0,,54.0,8.0,2.0,5.2,1,0,1,0.0
0,1,534115,39.2,84.0,28.0,3.0,2.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,,1.0,65.0,81.0,1.0,2.0,0,1400,0,1.0
0,1,529424,38.0,48.0,16.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,2.0,49.0,7.2,2.0,5.0,0,0,1,0.0
0,1,529821,38.3,52.0,40.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,6.5,1.0,,42.0,8.5,1.0,5.3,1,21110,1,1.0
1,1,528641,38.1,66.0,12.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,45.0,7.0,0.0,3.9,1,3111,1,0.0
1,1,528305,37.8,88.0,28.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,4.5,0.0,1.0,40.0,5.9,1.0,4.6,1,2205,1,2.0
1,1,527702,38.0,132.0,66.0,2.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0,0.0,7.0,0.0,1.0,57.0,8.1,0.0,3.4,1,2208,0,0.0
1,1,534519,39.7,84.0,40.0,3.0,2.0,5.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,75.0,81.0,2.0,2.0,0,1400,1,1.0
0,1,528113,37.1,52.0,24.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,5.2,2.0,1.0,26.0,8.1,2.0,5.2,0,400,1,0.0
0,1,530381,38.0,114.0,36.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,41.0,7.0,1.0,4.3,1,31110,1,0.0
1,1,528461,40.3,86.0,36.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,44.0,8.1,1.0,4.5,1,7400,1,0.0
1,1,527916,39.1,60.0,18.0,2.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,2.0,,50.0,7.5,0.0,1.0,1,2113,1,0.0
1,1,530431,38.2,76.0,20.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,4.0,0.0,1.0,35.0,4.3,1.0,4.8,1,5111,1,0.0
1,1,530526,38.3,96.0,44.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,64.0,8.0,2.0,1.0,0,2113,1,0.0
1,1,527524,38.0,54.0,36.0,2.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,37.0,6.6,1.0,2.8,1,2206,0,0.0
1,0,5301219,37.8,128.0,51.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,,0.0,4.4,2.0,,53.0,4.9,1.0,4.9,1,11400,1,2.0
0,1,5279442,38.2,66.0,12.0,3.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,2.0,5.0,,1.0,55.0,7.5,1.0,3.4,0,2205,1,0.0
1,1,534817,39.3,88.0,20.0,0.0,2.0,5.0,1.0,1.0,0.0,2.0,,1.0,2.0,,1.0,57.0,85.0,0.0,2.0,1,2205,0,1.0
0,1,533692,38.1,60.0,42.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,,3.0,37.0,67.0,2.0,1.0,0,0,0,0.0
1,1,528812,37.2,88.0,30.0,3.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,2.0,6.5,0.0,1.0,48.0,8.5,1.0,4.3,1,2205,0,2.0
0,1,5275212,37.1,84.0,36.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,3.0,,1.0,50.0,6.0,1.0,3.9,1,2208,0,1.0
1,1,530526,38.2,48.0,12.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,36.0,6.0,2.0,3.0,1,3111,0,0.0
0,1,529493,39.0,112.0,16.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,,1.0,5.5,0.0,0.0,57.0,6.0,1.0,2.8,0,4205,0,1.0
0,1,528469,38.4,54.0,20.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.5,2.0,,43.0,7.0,2.0,8.0,0,0,1,0.0
1,1,528702,37.8,96.0,24.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,,1.0,5.5,2.0,,48.0,7.2,1.0,4.7,1,2208,0,0.0
1,1,530693,38.1,114.0,36.0,,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.5,1.0,,43.0,6.2,0.0,2.0,1,3111,0,0.0
1,1,521399,37.7,72.0,40.0,3.0,2.0,2.0,0.0,5.0,2.0,,0.0,1.0,5.0,1.0,0.0,43.0,7.0,2.0,2.2,1,3205,1,1.0
1,1,528729,37.6,72.0,12.0,2.0,0.0,1.0,1.0,4.0,3.0,3.0,,,3.0,1.0,2.0,38.0,4.6,2.0,3.4,1,2112,0,2.0
0,1,530297,37.5,84.0,24.0,3.0,0.0,,0.0,1.0,2.0,1.0,0.0,1.0,5.0,2.0,1.0,43.0,6.2,1.0,3.6,0,1124,1,0.0
1,1,534938,39.2,100.0,51.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,,2.0,2.0,0.0,1.0,66.0,13.0,1.0,2.0,1,2113,0,0.0
0,1,530242,37.5,88.0,16.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,52.0,8.6,1.0,3.4,0,2209,1,1.0
0,1,528702,38.5,52.0,16.0,2.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,5.3,1.0,,49.0,7.2,0.0,1.6,0,0,1,0.0
1,1,528743,37.1,72.0,48.0,0.0,2.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,4.0,0.0,1.0,48.0,7.4,1.0,3.2,1,12208,1,2.0
1,1,529888,37.2,48.0,48.0,3.0,,0.0,0.0,2.0,2.0,1.0,1.0,1.0,6.5,0.0,1.0,44.0,7.2,,9.1,1,2208,0,0.0
1,1,528570,39.5,100.0,30.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,6.5,0.0,1.0,47.0,3.5,1.0,3.4,1,2207,1,2.0
1,1,528469,37.6,44.0,12.0,2.0,0.0,4.0,0.0,5.0,3.0,1.0,0.0,0.0,7.0,1.0,,44.0,7.5,0.0,2.3,1,2112,1,2.0
1,1,534787,38.2,36.0,16.0,3.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,52.0,75.0,0.0,2.0,1,2209,0,1.0
1,1,528461,38.1,66.0,12.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,44.0,6.0,0.0,3.6,1,2205,1,0.0
1,1,5290481,38.0,48.0,20.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,7.0,0.0,1.0,48.0,8.8,1.0,4.4,1,2209,1,1.0
0,1,529424,37.8,56.0,28.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,,7.0,1.0,,46.0,5.9,0.0,7.0,0,0,1,0.0
1,1,530242,37.5,44.0,36.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,7.0,1.0,1.0,38.0,6.6,0.0,1.3,1,2112,0,0.0
0,1,528019,37.8,72.0,52.0,3.0,2.0,2.0,0.0,,2.0,2.0,0.0,1.0,7.0,,0.0,44.0,7.0,1.0,3.9,1,2206,0,0.0
1,1,5287279,37.6,88.0,16.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,6.5,0.0,1.0,48.0,8.0,0.0,7.0,1,7111,0,2.0
1,1,530001,37.5,66.0,12.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,6.6,0.0,0.0,38.0,6.7,2.0,1.0,1,3209,0,2.0
0,1,528641,36.1,108.0,30.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,4.3,0.0,1.0,52.0,7.0,1.0,4.8,1,2208,1,2.0
1,1,529518,39.5,76.0,24.0,3.0,2.0,1.0,1.0,4.0,0.0,3.0,0.0,2.0,4.5,0.0,0.0,45.0,6.5,1.0,2.6,1,1124,0,2.0
1,0,534519,37.2,96.0,24.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,5.5,1.0,,54.0,6.9,1.0,2.6,1,3111,0,2.0
1,1,528523,38.1,52.0,96.0,2.0,2.0,4.0,0.0,5.0,2.0,0.0,1.0,2.0,7.0,1.0,,56.0,8.0,0.0,6.0,1,2112,1,2.0
1,1,5290481,38.6,108.0,32.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,6.2,0.0,1.0,60.0,7.0,1.0,3.6,0,2205,1,2.0
1,1,534756,38.2,40.0,12.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,40.0,60.0,2.0,2.0,1,3111,1,0.0
1,0,529172,37.6,184.0,60.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,,2.0,6.5,2.0,,74.0,6.8,0.0,2.6,1,8400,1,2.0
1,1,5305129,38.3,88.0,24.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,30.0,6.0,2.0,3.9,1,3111,0,0.0
0,1,530624,40.0,80.0,36.0,3.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,,44.0,7.5,1.0,4.5,1,1400,1,2.0
0,1,530233,38.5,78.0,28.0,3.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,5.0,3.0,2.0,55.0,5.9,0.0,4.5,1,2209,1,1.0
1,1,528570,39.5,132.0,96.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,6.5,0.0,1.0,67.0,4.5,1.0,3.6,1,2124,1,0.0
1,1,533887,37.8,48.0,12.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0,37.0,64.0,0.0,5.3,1,2112,1,0.0
0,1,528469,38.1,48.0,24.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,7.0,2.0,,45.0,7.5,0.0,2.6,0,2113,1,0.0
0,1,528214,37.8,48.0,28.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.5,1.0,,36.0,6.6,1.0,5.3,0,0,1,0.0
0,1,535246,38.1,80.0,52.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,49.0,69.0,1.0,2.0,0,1111,1,0.0
0,1,529461,38.2,114.0,16.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,57.0,8.1,1.0,4.5,1,31110,0,1.0
1,1,529172,38.1,112.0,36.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,,2.0,2.0,0.0,1.0,53.0,8.2,1.0,4.4,0,11300,1,2.0
1,1,5262541,37.9,42.0,12.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.5,0.0,1.0,37.0,7.6,0.0,1.0,1,2209,1,0.0
1,1,5283431,38.3,60.0,16.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,30.0,6.0,0.0,6.0,1,31110,1,0.0
1,1,535130,37.8,44.0,21.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,50.0,55.0,1.0,2.0,1,2205,1,0.0
0,1,5279822,37.8,92.0,28.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,64.0,9.0,0.0,3.9,1,2208,0,0.0
1,1,529340,37.9,60.0,30.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,,0.0,4.5,2.0,,35.0,6.6,0.0,1.5,1,5206,1,2.0
1,1,530242,37.4,104.0,12.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,75.0,8.8,1.0,4.3,1,2207,1,2.0
0,1,535176,37.2,60.0,90.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,5.5,0.0,1.0,41.0,89.0,2.0,3.4,0,3111,1,0.0
1,1,530670,37.6,68.0,28.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,47.0,8.0,0.0,3.9,1,3205,1,0.0
